resultDept,pbot15,hiCC,legendControl,extraTxt,extraTxt 2,extraTxt 3,colSectionLocRoomTitle,colSectionLocRooms,colSectionLocRooms 2,colCode,weekDay,dayInfo,dayInfo 2,dayInfo 3,weekDay 2,dayInfo 4,dayInfo 5,dayInfo 6,weekDay 3,weekDay href,weekDay 4,weekDay href 2,colInst,colAvail,numCurr,numTot,numWait,onlineMeeting,legendControl 3,legendControl 4,enConDesc,enConList,enConList 2,headerSect 13,alignC,extraTxt 4,extraTxt 5,extraTxt 6,extraTxt 7,extraTxt 8,extraTxt 9,extraTxt 11,extraTxt 12,extraTxt 13,extraTxt 14
NEW,Public Intellectual Activism:  Theory and Practice,NEW197H1-F,,,,,,,,LEC0101,Thursday,—,13:00,15:00,,,,,WE 51 B,https://map.utoronto.ca/?id=1809#!m/494509,,,"Rodriguez, N.",of  available,3,24,Yes: 0 student,In Person,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,Year 1      (Faculty of Arts and Science),"Year 1      (John H. Daniels Faculty of Architecture, Landscape, & Design)",Room,,Course Description:,"Explores the role of the public intellectual in modern and contemporary societies from a theoretical and practical lens. Specifically, investigates the interventions of this capital actor of the social fabric in specific historical junctures of the 20th century and the new millennium with the idea of informing a hands-on approach to participation in civil society debates. Students will be encouraged to examine how “marginalized communities” intervene in the public sphere to effect social change. Term work will include the writing and publishing of an op-ed article, blog, social media posts and a podcast interview. Restricted to first-year students. Not eligible for CR/NCR option.",Social Science,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:,,,,
NMC,Myth and History in the Bible,NMC197H1-S,,,,,,,,LEC0101,,,,,,,,,,,,,,,,,,,,,,,,Room,—,Course Description:,"Reading the Bible is easy, but reading it well isn’t. Should we read its stories as history? All of it? Or perhaps only part of it? If so, which parts? And if some parts aren’t meant to be read as history, then what are they? Was Jonah really swallowed by a large fish? Did the sun and moon stand still for Joshua? Did Moses really part the Red Sea? Did Jesus really raise Lazarus from the dead? Are miracles necessarily fiction? In this seminar, we will read together many of the most colourful stories of the Bible, sometimes alongside similar stories from the cultural context of ancient Israel, and discuss what genre (history, myth, legend, folktale) they belong to and how this affects our reading of these texts. Restricted to first-year students. Not eligible for CR/NCR option.",Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,,,
NEW,Myths of French Sensuality,NEW198H1-S,,,,,,,,LEC5101,Wednesday,—,18:00,20:00,,,,,WE 54G,https://map.utoronto.ca/?id=1809#!m/494509,,,"Clandfield, D.",of  available,0,24,Yes: 1 student,In Person,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,Year 1      (Faculty of Arts and Science),"Year 1      (John H. Daniels Faculty of Architecture, Landscape, & Design)",Room,,Course Description:,"A study of French cultural history with respect to the French reputation for the indulgence and refinement of all the senses in visual arts, music, cuisine, perfume and fashion. Supporting mythologies are investigated, along with stereotype formation, exoticism and cultural appropriation. Through various research, writing and presentation techniques, including mini-essays, poster displays and pecha kucha, students will explore what is left of this reputation in an era of globalization. No knowledge of French is necessary. Restricted to first-year students. Not eligible for CR/NCR option.",Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,,,
NMC,Iranian Women Reveal Their Lives: The First Generation,NMC198H1-S,,"Making of the Modern Iranian Woman, 1865-1946",Memoirs of a Persian Princess: From the Harem to Modernity,Exiled Memories,,,,LEC0101,Tuesday,—,13:00,15:00,,,,,UC 152,https://map.utoronto.ca/?id=1809#!m/494517,,,,of  available,7,25,Yes: 0 student,In Person,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,Year 1      (Faculty of Arts and Science),,Room,—,Course Description:,"The course focuses on Iranian women born in the late 19th and early decades of the 20th centuries. introduces the context of social, cultural, and governmental change that encouraged educated females to think beyond the dominant conservative ideal of a woman's place. Primarily we will use writings by women themselves, such as , 1884-1914, to examine their lives. Interviews with women in  give voice to repressed memories that inhibited female self-development. The memoir  reveals the challenge of introducing change for females into an isolated rural communityPoems by this early generation vividly reveal their anger, regret, difficulties, and hopes for the future.  helps us to appreciate the important role of childhood experience in later choices. Each woman is discussed as an individual and as a product of a period of turbulent social and cultural change in the history of Iran. Restricted to first-year students. Not eligible for CR/NCR option.",Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,.,Memories of a Persian Childhood,,
NEW,We Are What We Eat: The Example of French Cuisine,NEW199H1-F,,,,,,,,LEC5101,Wednesday,—,18:00,20:00,,,,,WE 54F,https://map.utoronto.ca/?id=1809#!m/494509,,,"Clandfield, D.",of  available,0,24,Yes: 0 student,In Person,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,Year 1      (Faculty of Arts and Science),"Year 1      (John H. Daniels Faculty of Architecture, Landscape, & Design)",Room,,Course Description:,"The historical study of French cuisine reveals a culture rich in controversy and conflicting narratives. These include contested origins, court intrigues, sensual delight, revolutions, colonialism and slavery, controversial farm practices, haute cuisine, cuisine bourgeoise, regionalism, European regulation. Through various research, writing and presentation techniques, including mini-essays, wikis and pecha kucha, students will explore what is left of French food culture in an era of globalization. No knowledge of French is necessary. Restricted to first-year students. Not eligible for CR/NCR option.",Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,,,
NMC,Babylon: Fact vs. Fiction,NMC199H1-S,,Babylon 5,,,,,,LEC0101,Tuesday,—,15:00,17:00,,,,,MP 118,https://map.utoronto.ca/?id=1809#!m/494490,,,"Beaulieu, P.",of  available,0,25,Yes: 6 students,In Person,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,Year 1      (Faculty of Arts and Science),,Room,,Course Description:,"The ancient city of Babylon, now a vast archaeological site in Iraq about 100km south of Baghdad, has captured people’s imagination up to this day. Who has not heard of the Hanging Gardens of Babylon, the Biblical Tower of Babel, or the sci-fi TV series ? Yet, how much of that reflects the reality of ancient Babylon? This course will explore the city of Babylon through its texts and archaeology and contrast this data with the way the city has been remembered over the past two thousand years. However, the goal of the course is not only to investigate how myths about Babylon have been constructed throughout the centuries. It will also look at the shortcomings of contemporary academic research on Babylon, and how difficult it is to reconstruct humankind's distant past. Restricted to first-year students. Not eligible for CR/NCR option.",Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,,,
MUSIC,Music of the World's Peoples,MUS200H1-F,,,,,,,,LEC0101,Tuesday,—,13:00,15:00,,,,,NF 003,https://map.utoronto.ca/?id=1809#!m/494600,,,"Graves, K.",of  available,164,300,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"A survey of musical traditions from various regions of the world, with particular emphasis on the sociocultural contexts in which those musics are created and appreciated. No prior background in music or ability to read music is required.","HMU111H1, VPMA99H3",Exclusion:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,
MUSIC,Beethoven,MUS202H1-F,,,,,,,,LEC0101,Tuesday,—,09:00,11:00,,,,,NF 003,https://map.utoronto.ca/?id=1809#!m/494600,,,"Elliott, R.",of  available,154,300,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"A study of Beethoven’s musical style in historical context, including a non-technical consideration of Beethoven’s innovations based on listening to music and reading history. No prior background in music or ability to read music is required.","HMU111H1, VPMC85H3",Exclusion:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,
NMC,Intermediate Standard Arabic I,NML210Y1-Y,,,,,Room,1st Term,2nd Term,LEC0101,Monday,—,13:00,15:00,Wednesday,—,13:00,15:00,BF 215,https://map.utoronto.ca/?id=1809#!m/494497,BF 215,https://map.utoronto.ca/?id=1809#!m/494497,"Ali, A.",of  available,10,25,Yes: 0 student,In Person,,,,,,,,Course Description:,"This course assumes active knowledge of the content covered in NML110Y. It places equal emphasis on the development of all language skills. As the course progresses, students are introduced to the fundamentals of Arabic morphology and syntax. This is achieved through analysis of texts covering a wide range of topics. By the end of the course, students are expected to achieve upper intermediate level of proficiency.",NML110Y1 or permission of the instructor.,Prerequisite:,Native speaker. Priority enrollment will be given to declared NMC majors/specialists.,Exclusion:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:
NEW,Socially Engaged Buddhism,BPM214H1-F,,,,,,,,LEC0101,Wednesday,—,10:00,13:00,,,,,,,—,,"Weisbaum, E.",of  available,3,75,Yes: 0 student,Online - Synchronous,,,,,,Room,,Course Description:,"Socially Engaged Buddhism applies traditional Buddhist spiritual, ethical and social teachings to improve society. This course will focus on contemporary movements in Vietnam, Tibet, China & Taiwan, Sri Lanka, Thailand and India, as well as its ramifications in the West that have inspired movements such as Buddhist prison ministries and the Peacemaker Order.","NEW214H1, NEW214Y1",Exclusion:,Humanities,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:,,
NEW,Comparative Caribbean Literature I: Canonical Readings,CAR220H1-F,,,,,,,,LEC0101,Tuesday,—,13:00,15:00,,,,,WI 524,https://map.utoronto.ca/?id=1809#!m/494503,,,"James, C.",of  available,33,40,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"Introduction to the rich and multi-linguistic literary traditions of the Caribbean and its diaspora, focusing on canonical texts of Caribbean literature. Texts not originally written in English are read in translation.","NEW220H1, NEW222H1, NEW222Y1, NEW223Y1",Exclusion:,CAR120Y1,Recommended Preparation:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:
NMC,Introductory Aramaic,NML220Y1-Y,,,,,Room,1st Term,2nd Term,LEC0101,Monday,—,16:00,17:30,Wednesday,—,16:00,17:30,BF 316,https://map.utoronto.ca/?id=1809#!m/494497,BF 316,https://map.utoronto.ca/?id=1809#!m/494497,"Harrak, A.",of  available,6,10,Yes: 0 student,In Person,,,,,,,,Course Description:,Introduction to Aramaic grammar. Readings from biblical Aramaic.,NML250Y1,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,
NEW,Caribbean Political Thought,CAR226H1-F,,,,,,,,LEC0101,Wednesday,—,12:00,14:00,,,,,UC 163,https://map.utoronto.ca/?id=1809#!m/494517,,,"Edmonds, K.",of  available,23,36,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"Examines currents of Caribbean political thought from the Haitian Revolution to the present. Themes may include: struggles for independence and liberation, particularly the Haitian and Cuban Revolutions; theories of dependency; Caribbean political systems; regional integration; contemporary political issues facing Caribbean societies today; analyses of capitalism by Caribbean thinkers.","NEW226H1, NEW224Y1",Exclusion:,CAR120Y1,Recommended Preparation:,Humanities,Distribution Requirement:,"Thought, Belief and Behaviour (2)",Breadth Requirement:
