resultDept,pbot15,hiCC,extraTxt 2,extraTxt 3,extraTxt 4,extraTxt 5,extraTxt 6,extraTxt 7,extraTxt 8,headerSect 3,colCode,weekDay,dayInfo,dayInfo 2,dayInfo 3,weekDay 2,dayInfo 4,dayInfo 5,dayInfo 6,weekDay 5,weekDay href,weekDay 6,weekDay href 2,colInst,colAvail,numCurr,numTot,numWait,onlineMeeting,alignC,extraTxt 9,extraTxt 10,legendControl 2,extraTxt 11,extraTxt 12,legendControl 4,legendControl 5,enConDesc,enConList,enConList 2
CINE,Advanced Study in Cinema as Social and Cultural Practice,CIN431H1-S,See course description for CIN432H1 listed below.,"At least ten full-course equivalents, including CIN105Y1, CIN201Y1, CIN301Y1/ permission of instructor",Prerequisite:,Creative and Cultural Representations (1),Breadth Requirement:,,,Room,LEC0101,Monday,—,16:00,18:00,Thursday,—,13:00,15:00,IN 223,https://map.utoronto.ca/?id=1809#!m/494541,IN 223,https://map.utoronto.ca/?id=1809#!m/494541,"Cramer, L.",of  available,0,20,No,In Person (See Delivery Instructions.),,,,Delivery instructions,Note:,This seminar and screenings take place in person.,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,
CHM,Organometallic Chemistry and Catalysis,CHM432H1-F,"Structure, bonding, and reactions of organometallic compounds, with emphasis on basic mechanisms, and industrial processes. Addition, metalation, elimination, important catalytic cycles, electrophilic, and nucleophilic reactions are considered on a mechanistic basis. Topics on modern organometallic chemistry and catalysis are covered.",CHM338H1,Prerequisite:,CHM348H1,Recommended Preparation:,Science,Distribution Requirement:,Room,LEC0101,Tuesday,—,11:00,12:00,Thursday,—,11:00,12:00,LM 157,https://map.utoronto.ca/?id=1809#!m/494502,LM 157,https://map.utoronto.ca/?id=1809#!m/494502,"Song, D.",of  available,11,24,Yes: 0 student,In Person,,The Physical and Mathematical Universes (5),Breadth Requirement:,,,,,,,,
CHM,Pharmaceutical Data Acquisition and Analysis,PHC435H1-F,Application and development of devices for the purpose of collecting and analyzing experimental data in pharmaceutical development and manufacture.,"BCH210H1, CHM247H1/CHM249H1, (MAT135H1, MAT136H1)/MAT137Y1, PHC340Y1 and enrolled as a Year 4 student in the Pharmaceutical Chemistry specialist program.",Prerequisite:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,Room,LEC0101,Monday,—,10:00,12:00,Wednesday,—,10:00,12:00,PB 860,https://map.utoronto.ca/?id=1809#!m/494476,PB 860,https://map.utoronto.ca/?id=1809#!m/494476,"Dubins, D.",of  available,0,10,Yes: 0 student,In Person,,,,,,,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,ASSPE1211 SP PHARMACEUTICAL CHEMISTRY  - Year 4,
CHM,Bioinorganic Chemistry,CHM437H1-S,"This course examines the use of metals in biology. Topics include naturally occurring and medicinal ligands; transport, uptake and control of concentration of metal ions; and physical methods of characterization of metal binding sites. The roles of metal ions in nature are discussed, including as structural and signaling elements in proteins, nucleic acids and DNA-binding complexes and proteins; as Lewis-acid centres in enzymes; as carriers of electrons, atoms and groups in redox proteins and enzymes; and as sources of biominerals; as radiopharmaceuticals.",CHM238Y1,Prerequisite:,"CHM333H5, CHMD69H3",Exclusion:,CHM338H1(strongly recommended); CHM347H1/CHM379H1,Recommended Preparation:,Room,LEC0101,Tuesday,—,16:00,17:00,Thursday,—,16:00,17:00,LM 155,https://map.utoronto.ca/?id=1809#!m/494502,LM 155,https://map.utoronto.ca/?id=1809#!m/494502,"Morris, R.",of  available,16,40,Yes: 0 student,In Person,,Science,Distribution Requirement:,,,,,,,,
CHM,The Synthesis of Modern Pharmaceutical Agents,CHM440H1-F,"This course provides an overview of reactions and synthetic strategies that are being used at different stages of the drug development process. Using representative examples from the literature, we will concentrate on synthesis of complex heterocyclic compounds.",CHM342H1,Prerequisite:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,Room,LEC0101,Tuesday,—,15:00,16:00,Thursday,—,15:00,16:00,LM 158,https://map.utoronto.ca/?id=1809#!m/494502,LM 158,https://map.utoronto.ca/?id=1809#!m/494502,"Lautens, M.",of  available,39,50,Yes: 0 student,In Person,,,,,,,,,,,
CINE,Advanced Studies in Cinema,CIN440H1-S,"Seminars in special topics designed for advanced Specialist and Major students in Cinema Studies. Past seminars include: ""Experiential Learning.""","At least ten full-course equivalents, including CIN105Y1, CIN201Y1, CIN301Y1/ permission of instructor",Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,Room,LEC0101,Tuesday,—,10:00,14:00,,,,,IN 223,https://map.utoronto.ca/?id=1809#!m/494541,,,"Banning, K.",of  available,7,20,No,In Person (See Delivery Instructions.),,,,Delivery instructions,Note:,This seminar and screenings will be offered in person.,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,
CHM,Spectroscopic Analysis in Organic Chemistry,CHM441H1-F,"Structure and stereochemistry determination using modern spectroscopic techniques. Several techniques are discussed but particular emphasis is given to NMR (1H and 13C NMR) and mass spectrometry. The approach taken emphasizes applications of these spectroscopic methods to organic problems. Students are trained to run their own spectra (IR, UV, NMR, GC-MS). (Lab Materials Fee: $25).","CHM249H1, CHM343H1",Prerequisite:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,Room,LEC0101,Tuesday,—,10:00,11:00,Thursday,—,10:00,11:00,LM 157,https://map.utoronto.ca/?id=1809#!m/494502,LM 157,https://map.utoronto.ca/?id=1809#!m/494502,"Burns, D.",of  available,20,30,Yes: 0 student,In Person,—,,,,,,,,,,
CLAS,Greek Historians II,GRK441H1-F,Advanced readings from one or more Greek historians.,One FCE in the GRK 300-series,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,Room,LEC0101,Tuesday,—,12:00,14:00,Thursday,—,12:00,14:00,LI 205,https://map.utoronto.ca/?id=1809#!m/494613,LI 205,https://map.utoronto.ca/?id=1809#!m/494613,"Lytle, E.",of  available,7,10,Yes: 0 student,In Person,,,,,,,,,,,
CLAS,Latin Historians II,LAT441H1-F,Advanced readings from one or more Latin historians.,One FCE in the LAT 300-series,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,Room,LEC0101,Tuesday,—,14:00,16:00,Thursday,—,14:00,16:00,LI 205,https://map.utoronto.ca/?id=1809#!m/494613,LI 205,https://map.utoronto.ca/?id=1809#!m/494613,"Bruun, C.",of  available,8,10,Yes: 0 student,In Person (See Delivery Instructions.),,Ab urbe condita,Life of Divus Claudius,Delivery instructions,Note:,"We shall read the beginning and end of Book 1 of Livy, , and Suetonius, , with an emphasis on language and style, but not without attention to historiography and history. Specific to LAT 441 are sections from Tacitus,  Book 1.",,,,,
CHM,Physical Organic Chemistry,CHM443H1-S,"Noncovalent binding forces, solutions, and molecular recognition. Electronic structure theory and computational techniques. Reaction mechanisms: experimental probes and reactive intermediates, including carbenes and radicals. Photophysics and photochemistry of organic compounds.","CHM220H1/CHM222H1/CHM225Y1, CHM348H1",Prerequisite:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,Room,LEC0101,Monday,—,16:00,17:00,Wednesday,—,16:00,17:00,LM 157,https://map.utoronto.ca/?id=1809#!m/494502,LM 157,https://map.utoronto.ca/?id=1809#!m/494502,"Chin, J.",of  available,14,25,Yes: 0 student,In Person,,,,,,,,,,,
CLAS,Greek Prose Authors II,GRK443H1-S,"Advanced readings from Greek prose authors (e.g., biography, novels, essays, texts in ).",One FCE in the GRK 300-series,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,Room,LEC0101,Tuesday,—,14:00,16:00,Thursday,—,14:00,16:00,LI 205,https://map.utoronto.ca/?id=1809#!m/494613,LI 205,https://map.utoronto.ca/?id=1809#!m/494613,"Wilkinson, K.",of  available,8,10,Yes: 0 student,In Person,,,koine,,,,,,,,
CLAS,Latin Prose Authors II,LAT443H1-S,"Advanced readings from Latin prose authors (e. g. biography, letters, philosophy).",One FCE in the LAT 300-series,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,Room,LEC0101,Monday,—,12:00,14:00,Wednesday,—,12:00,14:00,LI 205,https://map.utoronto.ca/?id=1809#!m/494613,LI 205,https://map.utoronto.ca/?id=1809#!m/494613,"Bernard, S.",of  available,8,10,Yes: 0 student,In Person,,,,,,,,,,,
CHM,Bio-organic Chemistry,CHM447H1-S,"Mechanisms in biochemical systems:  Examples of biological catalysis are considered in terms of chemical mechanisms and their extensions, overcoming barriers catalytic groups in active sites, stereochemical applications, energy transfer, kinetic patterns, inhibitors, drug design, cofactors, ribozymes, proteosomes.  Related current issues are noted and discussed.  The format includes lectures integrated with in-class discussions.","CHM347H1, CHM348H1",Prerequisite:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,Room,LEC0101,Tuesday,—,10:00,11:00,Thursday,—,10:00,11:00,LM 155,https://map.utoronto.ca/?id=1809#!m/494502,LM 155,https://map.utoronto.ca/?id=1809#!m/494502,"Chin, J.",of  available,24,45,Yes: 0 student,In Person,,,,,,,,,,,
CINE,Advanced Study in Theory and Criticism,CIN450H1-F,See course description for CIN452H1 listed below.,"At least ten full-course equivalents, including CIN105Y1, CIN201Y1, CIN301Y1/ permission of instructor",Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,Room,LEC0101,Thursday,—,10:00,12:00,,,,,IN 222,https://map.utoronto.ca/?id=1809#!m/494541,,,"Cramer, L.",of  available,1,22,No,In Person (See Delivery Instructions.),,,,Delivery instructions,Note:,This seminar will take place in person. Screenings will be online asynchronous. It is recommended that students have a computer with internet access for the screenings.,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,
CINE,Advanced Study in Theory and Criticism,CIN451H1-S,See course description for CIN452H1 listed below.,"At least ten full-course equivalents, including CIN105Y1, CIN201Y1, CIN301Y1/ permission of instructor",Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,Room,LEC0101,Wednesday,—,10:00,12:00,Friday,—,10:00,12:00,IN 223,https://map.utoronto.ca/?id=1809#!m/494541,IN 223,https://map.utoronto.ca/?id=1809#!m/494541,,of  available,1,20,No,In Person (See Delivery Instructions.),—,,,Delivery instructions,Note:,The seminar and screenings take place in person.,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,
CLAS,Greek Comedy II,GRK451H1-S,Advanced readings from Aristophanes and Menander.,One FCE in the GRK 300-series,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,Room,LEC0101,Tuesday,—,09:00,11:00,Thursday,—,09:00,11:00,LI 205,https://map.utoronto.ca/?id=1809#!m/494613,LI 205,https://map.utoronto.ca/?id=1809#!m/494613,"Yu, K.",of  available,7,10,Yes: 0 student,In Person,,,,,,,,,,,
CLAS,Latin Drama II,LAT451H1-F,Advanced readings from Latin comedy and/or tragedy.,One FCE in the LAT 300-series,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,Room,LEC0101,Monday,—,13:00,15:00,Wednesday,—,13:00,15:00,LI 205,https://map.utoronto.ca/?id=1809#!m/494613,LI 205,https://map.utoronto.ca/?id=1809#!m/494613,"Gunderson, E.",of  available,5,10,Yes: 0 student,In Person,,,,,,,,,,,
CLAS,Greek Verse Authors II,GRK453H1-F,"Advanced readings from Greek verse (e.g., elegy, iambic, lyric).",One FCE in the GRK 300-series,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,Room,LEC0101,Monday,—,09:00,11:00,Wednesday,—,09:00,11:00,LI 205,https://map.utoronto.ca/?id=1809#!m/494613,LI 205,https://map.utoronto.ca/?id=1809#!m/494613,"Burgess, J.",of  available,7,10,Yes: 0 student,In Person,,,,,,,,,,,
CLAS,Latin Verse Authors II,LAT453H1-S,"Advanced readings from Latin verse (e. g. elegy, lyric, bucolic).",One FCE in the LAT 300-series,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,Room,LEC0101,Monday,—,14:00,16:00,Wednesday,—,14:00,16:00,,,,,"Keith, A.",of  available,4,10,Yes: 0 student,In Person,,,,,,,,,,,
CHM,Advanced Materials Chemistry,CHM455H1-F,"A comprehensive investigation of synthetic methods for preparing diverse classes of inorganic materials with properties intentionally tailored for a particular use. Begins with a primer on solid-state materials and electronic band description of solids followed by a survey of archetypical solids that have had a dramatic influence on the materials world, some new developments in materials chemistry and a look at perceived future developments in materials research and technology. Strategies for synthesizing many different classes of materials with intentionally designed structures and compositions, textures and morphologies are then explored in detail emphasizing how to control the relations between structure and property of materials and ultimately function and utility. A number of contemporary issues in materials research are critically evaluated to appreciate recent highlights in the field of materials chemistry - an emerging sub-discipline of chemistry.","CHM325H1/CHM355H1, CHM338H1",Prerequisite:,CHM434H1,Exclusion:,Science,Distribution Requirement:,Room,LEC9901,Thursday,—,16:00,18:00,,,,,,,,,"Ozin, G.",of  available,6,23,Yes: 0 student,Online - Synchronous (See Delivery Instructions.),,The Physical and Mathematical Universes (5),Breadth Requirement:,Delivery instructions,Note:,Lectures will be delivered online per the meeting schedule and recorded. Students will require the ability to use videoconferencing software through a web browser.,,,,,
CHM,Organic Materials Chemistry,CHM456H1-F,"This course covers design, synthesis, characterization and application of organic materials. Emphasis is placed on classic examples of organic materials including semiconducting polymers, molecular devices, self-assembled systems, and bioconjugates, as well as recent advances from the literature.","CHM247H1/CHM249H1, CHM220H1/CHM222H1/CHM225Y1",Prerequisite:,CHM446H1,Exclusion:,"CHM355H1, CHM342H1/CHM343H1",Recommended Preparation:,Room,LEC0101,Thursday,—,13:00,15:00,Thursday,—,13:00,15:00,LM 157,https://map.utoronto.ca/?id=1809#!m/494502,LM 157,https://map.utoronto.ca/?id=1809#!m/494502,"Seferos, D.",of  available,20,30,Yes: 0 student,In Person,,Science,Distribution Requirement:,,,,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,(Faculty of Arts and Science),(Faculty of Applied Science & Engineering)
CHM,Polymer Chemistry,CHM457H1-F,"Scope of polymer chemistry. Classification of polymers. Synthesis and characterization. Polymers in solution. Thermodynamics of polymer solutions and blends, Flory-Huggins theory. Polymers in the solid state. Crystalline and amorphous polymers. Glass transition and melting temperature. Mechanical properties. Polymers as advanced materials.","CHM220H1/CHM222H1/CHM225Y1, CHM247H1/CHM249H1",Prerequisite:,CHM426H1,Exclusion:,CHM355H1,Recommended Preparation:,Room,LEC2501,Tuesday,—,17:00,19:00,Tuesday,—,17:00,19:00,LM 158,https://map.utoronto.ca/?id=1809#!m/494502,LM 158,https://map.utoronto.ca/?id=1809#!m/494502,"Kumacheva, E.",of  available,5,5,Yes: 0 student,In Person,,Science,Distribution Requirement:,,,,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,AEESCBASCO BASc-Engineering Sci(Nano Eng),
CHM,"Soft Materials for Life, Energy, and the Environment",CHM458H1-S,"In the framework of a dry lab, students will analyze and interpret characterization data, extending their existing knowledge of chemical fundamentals and experimental techniques to polymeric systems. Through a combination of lectures, dynamic group collaborations, and self-paced assignments, students will actively engage with peers to understand course materials (including published literature); explore how polymer innovations are commercialized, and develop a toolkit for leveraging instrumentation to investigate hypotheses in research.",CHM247H1/CHM249H1/MSE245H1; CHM220H1/CHM222H1/CHM223H1/APS110H1,Prerequisite:,CHM355H1; CHM342H1/CHM343H1; CHM457H1,Recommended Preparation:,Science,Distribution Requirement:,Room,LEC0101,Tuesday,—,10:00,12:00,,,,,LM 157,https://map.utoronto.ca/?id=1809#!m/494502,,,"Tran, H.",of  available,9,30,Yes: 0 student,In Person,,The Physical and Mathematical Universes (5),Breadth Requirement:,,,,,,,,
CINE,Advanced Study in History and Nation,CIN470H1-F,See course description for CIN472H1 listed below.,"At least ten full-course equivalents, including CIN105Y1, CIN201Y1, CIN301Y1/ permission of instructor",Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,Room,LEC0101,,,,,,,,,,,,,,,,,,,—,,,Delivery instructions,Note:,Seminar will take place in person. Screenings are online asynchronous. It is recommended that students have a computer with internet access for the online screenings.,,,,,
CHM,Global Pharmaceutical Policy,PHC470H1-F,"This course is designed for students who are interested in the critical analysis of global health policy and the interrelationship between global and domestic policy issues. The course will introduce students generally to the basic concepts and issues in global health with a particular focus on pharmaceutical policy. We will address key issues in health and discuss core institutional and transnational actors, how governments in different jurisdictions manage public health responsibilities, the tension between economic imperatives and health objectives, global obligations, and pressure from special interest groups. More narrowly, we will analyse a breadth of complex policies questions. Examples include: the research and development global divide, policial issues influences on pharmaceutical policy, how global commitments, such as membership in the World Trade Organization, conflict with or correspond to domestic policy directions and national sovereignty. Guest speakers will lead some sessions. This course will consist of lectures, guest discuttions, case studies and student-led presentations. This is restricted to students in the Pharmaceutical Chemistry specialist program.",Enrolled as a Year 4 student in the Pharmaceutical Chemistry specialist program.,Prerequisite:,"PHM320H1, PHM1124H",Exclusion:,Society and its Institutions (3),Breadth Requirement:,Room,LEC0101,Monday,—,13:00,15:00,,,,,PB 850,https://map.utoronto.ca/?id=1809#!m/494476,,,"Kohler, J.",of  available,4,10,Yes: 0 student,In Person,,,,,,,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,ASSPE1211 SP PHARMACEUTICAL CHEMISTRY  - Year 4,
CHM,Biological Chemistry,CHM479H1-S,"An in depth examination of biological systems at the molecular level. Several complex, multi-component molecular machines with a central role in life will be examined. For each system studied, the focus will be on understanding the chemical mechanisms that underlie the biological activities, and how these processes fit into a cellular context.","BCH210H1/BCH242Y1, CHM347H1",Prerequisite:,Science,Distribution Requirement:,The Physical and Mathematical Universes (5),Breadth Requirement:,Room,LEC0101,Tuesday,—,11:00,12:00,Thursday,—,11:00,12:00,LM 155,https://map.utoronto.ca/?id=1809#!m/494502,LM 155,https://map.utoronto.ca/?id=1809#!m/494502,"Nitz, M.",of  available,25,40,Yes: 0 student,In Person,,,,,,,,,,,
CHM,Pharmaceutical Chemistry Research,PHC489Y1-Y,This course will provide research experience under the supervision of a Departmental staff member. The goal is to deepen the student’s understanding of the scientific basis and practical techniques relevant to modern pharmaceutical development. This course is restricted to Pharmaceutical Chemistry specialist program students. Not eligible for CR/NCR option.,Permission from the Course Coordinator and enrolled as a Year 4 student in the Pharmaceutical Chemistry specialist program.,Prerequisite:,Science,Distribution Requirement:,Living Things and Their Environment (4),Breadth Requirement:,,LEC0101,,—,,,,,,,,,,,"Pang, S.",of  available,27,40,Yes: 0 student,In Person,,,,,,,Restricted (R1),Enrolment Controls:,This section is restricted at all times to the following students:,ASSPE1211 SP PHARMACEUTICAL CHEMISTRY,
CINE,Independent Studies in Cinema,CIN490Y1-Y,See course description for CIN492H1 listed below. Not eligible for CR/NCR option.,"At least ten full-course equivalents, including CIN105Y1, CIN201Y1, CIN301Y1/ permission of instructor",Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,LEC0101,,—,,,,,,,,,,,,of  available,9999,9999,No,In Person,—,,,,,,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,
CINE,Independent Studies in Cinema,CIN491H1-F,See course description for CIN492H1 listed below. Not eligible for CR/NCR option.,"At least ten full-course equivalents, including CIN105Y1, CIN201Y1, CIN301Y1/ permission of instructor",Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,Room,LEC0101,,—,,,,,,,,,,,,of  available,9997,9999,No,In Person,—,,,,,,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,
CINE,Independent Studies in Cinema,CIN492H1-S,"Independent research projects devised by students and supervised by Cinema Studies faculty. Open to advanced Specialist and Major students in the Program. Submit applications to the Undergraduate Program Office: Fall 2016 courses, June 1/ Winter 2017 courses, November 1/ Summer 2017 courses, April 1. Not eligible for CR/NCR option.","At least ten full-course equivalents, including CIN105Y1, CIN201Y1, CIN301Y1/ permission of instructor",Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,Room,LEC0101,,—,,,,,,,,,,,,of  available,9999,9999,No,In Person,—,,,,,,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,
CHM,Introduction to Chemistry Research,CHM499Y1-Y,"An experimental or theoretical research problem under the supervision of a teaching faculty or research faculty member in the Department of Chemistry. Five mandatory 90-minute professional development workshops cover aspects of academic writing, poster presentations, reading scientific literature, and job applications/interviews. Each student is required to attend a total of six one-hour research colloquia during the Fall and Winter Sessions. Applications for enrolment should be made to the Department in the preceding Winter Session with the deadline being the Friday before Reading Week: the application form is available at the Department of Chemistry website. Students are notified with the results of their application by the last week of March. Only students being admitted are required to contact chemistry faculty to discuss available research projects. Projects are in the areas of environmental, analytical, physical, inorganic, materials, polymer, organic and biological chemistry. Not eligible for CR/NCR option.",Permission of the department. Minimum cGPA of 3.0 in CHM program courses. Research positions are limited. Students with strong background on courses in the sub-discipline of research interest will be given preference. Attendance at a mandatory safety orientation training session held during the first week of September.,Prerequisite:,"CHM489Y5, CHMD90Y3, MSE498Y1, PHC489Y1",Exclusion:,Science,Distribution Requirement:,,LEC0101,Friday,—,10:00,12:00,,,,,,https://map.utoronto.ca/?id=1809#!m/494502,,https://map.utoronto.ca/?id=1809#!m/494502,"Browning, S.",of  available,11,40,No,In Person,,The Physical and Mathematical Universes (5),Breadth Requirement:,,,,Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,
